2026-06-22 06:45:19 +05 ���������:  ������� �� ���� ���������: 2026-06-22 01:06:31 +05
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_attributevalue" ("created_at", "updated_at", "attribute_id", "value", "color_hex") VALUES ('2026-06-22 17:35:52.470175+00:00'::timestamptz, '2026-06-22 17:35:52.470179+00:00'::timestamptz, 3, 'Красный', '') RETURNING "catalog_attributevalue"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "catalog_brand_name_key"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ключ "(name)=(Nike)" уже существует.
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_brand" ("created_at", "updated_at", "name", "slug", "description", "logo", "is_active") VALUES ('2026-06-22 17:35:52.512849+00:00'::timestamptz, '2026-06-22 17:35:52.512854+00:00'::timestamptz, 'Nike', 'nike-2', '', '', true) RETURNING "catalog_brand"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "unique_main_product_image"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ключ "(product_id)=(10)" уже существует.
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_productimage" ("created_at", "updated_at", "product_id", "image", "alt", "is_main", "order") VALUES ('2026-06-22 17:35:52.651044+00:00'::timestamptz, '2026-06-22 17:35:52.651054+00:00'::timestamptz, 10, 'test2.jpg', '', true, 0) RETURNING "catalog_productimage"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  новая строка в отношении "catalog_product" нарушает ограничение-проверку "product_max_price_gte_min"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (19, 2026-06-22 17:35:52.722241+00, 2026-06-22 17:35:52.722247+00, 97872340-69e3-4eb3-b444-9ebe4326c152, Test Product, test-product, , null, , , , active, f, 2026-06-22 17:35:52.722146+00, 500.00, 100.00, 0.00, 0, 0, 14, 52, null).
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_product" ("created_at", "updated_at", "uuid", "name", "slug", "description", "search_vector", "meta_title", "meta_description", "manufacturer_code", "status", "is_featured", "published_at", "brand_id", "primary_category_id", "main_image_id", "min_price", "max_price", "rating", "reviews_count", "views_count") VALUES ('2026-06-22 17:35:52.722241+00:00'::timestamptz, '2026-06-22 17:35:52.722247+00:00'::timestamptz, '9787234069e34eb3b4449ebe4326c152'::uuid, 'Test Product', 'test-product', '', NULL, '', '', '', 'active', false, '2026-06-22 17:35:52.722146+00:00'::timestamptz, 14, 52, NULL, 500.00, 100.00, 0.00, 0, 0) RETURNING "catalog_product"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  новая строка в отношении "catalog_product" нарушает ограничение-проверку "product_rating_range"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (25, 2026-06-22 17:35:52.738059+00, 2026-06-22 17:35:52.738065+00, 81ee1b97-0bcc-4c1c-90ba-18db04a3c71a, Test Product, test-product, , null, , , , active, f, 2026-06-22 17:35:52.737971+00, null, null, -0.01, 0, 0, 14, 52, null).
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_product" ("created_at", "updated_at", "uuid", "name", "slug", "description", "search_vector", "meta_title", "meta_description", "manufacturer_code", "status", "is_featured", "published_at", "brand_id", "primary_category_id", "main_image_id", "min_price", "max_price", "rating", "reviews_count", "views_count") VALUES ('2026-06-22 17:35:52.738059+00:00'::timestamptz, '2026-06-22 17:35:52.738065+00:00'::timestamptz, '81ee1b970bcc4c1c90ba18db04a3c71a'::uuid, 'Test Product', 'test-product', '', NULL, '', '', '', 'active', false, '2026-06-22 17:35:52.737971+00:00'::timestamptz, 14, 52, NULL, NULL, NULL,  -0.01, 0, 0) RETURNING "catalog_product"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  новая строка в отношении "catalog_product" нарушает ограничение-проверку "product_rating_range"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (26, 2026-06-22 17:35:52.739306+00, 2026-06-22 17:35:52.739312+00, 5bb9453b-5975-4bee-a62c-dc36fc406dd8, Test Product, test-product, , null, , , , active, f, 2026-06-22 17:35:52.739228+00, null, null, 5.01, 0, 0, 14, 52, null).
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_product" ("created_at", "updated_at", "uuid", "name", "slug", "description", "search_vector", "meta_title", "meta_description", "manufacturer_code", "status", "is_featured", "published_at", "brand_id", "primary_category_id", "main_image_id", "min_price", "max_price", "rating", "reviews_count", "views_count") VALUES ('2026-06-22 17:35:52.739306+00:00'::timestamptz, '2026-06-22 17:35:52.739312+00:00'::timestamptz, '5bb9453b59754beea62cdc36fc406dd8'::uuid, 'Test Product', 'test-product', '', NULL, '', '', '', 'active', false, '2026-06-22 17:35:52.739228+00:00'::timestamptz, 14, 52, NULL, NULL, NULL, 5.01, 0, 0) RETURNING "catalog_product"."id"
2026-06-22 22:35:52 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "catalog_tag_name_key"
2026-06-22 22:35:52 +05 ПОДРОБНОСТИ:  Ключ "(name)=(новинка)" уже существует.
2026-06-22 22:35:52 +05 ОПЕРАТОР:  INSERT INTO "catalog_tag" ("created_at", "updated_at", "name", "slug", "is_active") VALUES ('2026-06-22 17:35:52.832310+00:00'::timestamptz, '2026-06-22 17:35:52.832318+00:00'::timestamptz, 'новинка', 'item-2', true) RETURNING "catalog_tag"."id"
2026-06-22 22:35:54 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:54 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 1 AND "cart_cartitem"."variant_id" = 22) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:54 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:54 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 3 AND "cart_cartitem"."variant_id" = 22) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:54 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:54 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 4 AND "cart_cartitem"."variant_id" = 22) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:54 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:54 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 5 AND "cart_cartitem"."variant_id" = 22) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:54 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:54 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 8 AND "cart_cartitem"."variant_id" = 26) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:56 +05 ОШИБКА:  FOR UPDATE не может применяться к NULL-содержащей стороне внешнего соединения
2026-06-22 22:35:56 +05 ОПЕРАТОР:  SELECT "cart_cartitem"."id", "cart_cartitem"."created_at", "cart_cartitem"."updated_at", "cart_cartitem"."cart_id", "cart_cartitem"."variant_id", "cart_cartitem"."quantity", "catalog_productvariant"."id", "catalog_productvariant"."created_at", "catalog_productvariant"."updated_at", "catalog_productvariant"."product_id", "catalog_productvariant"."sku", "catalog_productvariant"."barcode", "catalog_productvariant"."is_active", "catalog_productvariant"."length", "catalog_productvariant"."width", "catalog_productvariant"."height", "catalog_productvariant"."weight", "catalog_productvariant"."slug", "inventory_stock"."id", "inventory_stock"."created_at", "inventory_stock"."updated_at", "inventory_stock"."variant_id", "inventory_stock"."quantity", "inventory_stock"."reserved_quantity", "inventory_stock"."low_stock_threshold" FROM "cart_cartitem" INNER JOIN "catalog_productvariant" ON ("cart_cartitem"."variant_id" = "catalog_productvariant"."id") LEFT OUTER JOIN "inventory_stock" ON ("catalog_productvariant"."id" = "inventory_stock"."variant_id") WHERE ("cart_cartitem"."cart_id" = 21 AND "cart_cartitem"."variant_id" = 34) ORDER BY "cart_cartitem"."created_at" DESC LIMIT 1 FOR UPDATE
2026-06-22 22:35:57 +05 ОШИБКА:  новая строка в отношении "cart_cartitem" нарушает ограничение-проверку "cartitem_quantity_range"
2026-06-22 22:35:57 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (25, 2026-06-22 17:35:57.796822+00, 2026-06-22 17:35:57.796827+00, 0, 38, 43).
2026-06-22 22:35:57 +05 ОПЕРАТОР:  INSERT INTO "cart_cartitem" ("created_at", "updated_at", "cart_id", "variant_id", "quantity") VALUES ('2026-06-22 17:35:57.796822+00:00'::timestamptz, '2026-06-22 17:35:57.796827+00:00'::timestamptz, 38, 43, 0) RETURNING "cart_cartitem"."id"
